Index,Latitude,Longitude,Northing,Easting,GeoAddress,BuildingN,StreetN,District,NUMABOVEGROUNDSTOREYS,TOPHEIGHT,RECORDUPDATEDDATE
67,22.49219,114.13716,839179,832182,3218739176T20050430,佛教寶靜護理安老院,置福圍,北區,3,,8/17/2006
68,22.49245,114.13696,839208,832161,3213939220T20050430,佛教寶靜安老院,置福圍,北區,5,,8/17/2006
69,22.3822,114.1862,826999,837229,3722526990T20050430,佛教般若安老院,排頭村,沙田區,,33.2,7/25/2005
70,22.40347,113.96863,829369,814826,1482829370T20050430,佛教沈香林紀念中學,良才里,屯門區,7,33.9,2/24/2014
71,22.45417,114.00668,834978,818749,1876034995T20050430,道慈佛社楊日霖紀念學校,天柏路,元朗區,,19.9,7/25/2005
72,22.20513,114.02592,807398,820703,2071007404T20050430,佛教慧恩法師紀念中學,大興堤路,離島區,,16.5,7/25/2005
73,22.37456,113.96536,826167,814485,1447326160T20050430,佛教黃筱煒紀念學校,湖昌街,屯門區,,,
74,22.37773,114.17825,826503,836409,3638826546T20050430,佛教黃允畋中學,美田路,沙田區,,,
75,22.3489,114.10826,823313,829200,2920623312T20050430,佛教葉紀南紀念中學,,葵青區,,,
76,22.24307,113.97648,811605,815610,1561211604T20050430,杯澳公立學校,羅屋村,離島區,,14.6,7/25/2005
77,22.44197,114.08334,833620,826640,2664033620T20050430,賓興園,錦田公路,元朗區,,19,7/25/2005
78,22.50467,114.12664,840561,831099,3110340563T20050430,品聯樓,新豐路,北區,6,,8/17/2006
79,22.2966,113.91336,817543,809114,0911417546T20090408,商用航空中心,南環路,離島區,,,
80,22.37489,113.96208,826205,814146,1413926201T20050430,蝴蝶灣社區中心,湖翠路,屯門區,,,
81,22.37413,113.96367,826120,814310,1430926120T20070323,蝴蝶廣場,湖翠路,屯門區,,,
82,22.37646,113.96302,826378,814244,1424726400T20050430,蝶聚樓,湖翠路,屯門區,,,
83,22.37508,113.96272,826225,814213,1422826208T20050430,蝶翎樓,湖翠路,屯門區,,,
84,22.37586,113.96142,826312,814079,1412026330T20050430,蝶舞樓,湖翠路,屯門區,,,
85,22.37428,113.96315,826137,814257,1423926166T20050430,蝶心樓,湖翠路,屯門區,,,
86,22.37547,113.96387,826269,814331,1435226311T20050430,蝶意樓,湖翠路,屯門區,,,
87,22.37665,113.96248,826400,814188,1414326427T20050430,蝶影樓,湖翠路,屯門區,,,
88,22.45755,114.1681,835342,835365,3537235344T20050430,中華商務印刷大廈,汀麗路,大埔區,,,
89,22.44133,114.03189,833554,821343,2133833548T20050430,基督教宣道會徐澤林紀念小學,建德街,元朗區,,,
90,22.37025,114.11488,825676,829884,2988025682T20050430,中華基督教會全完第一小學,大屋街,荃灣區,,,
91,22.4438,114.0261,833827,820747,2074633828T20050430,中華基督教會元朗真光小學,鐘聲徑,元朗區,,,
92,22.44805,114.17309,834290,835878,3587834288T20050430,中華基督教會馮梁結紀念中學,寶湖道,大埔區,,,
93,22.38616,113.96718,827452,814674,1467527492T20050430,中華基督教會何福堂小學,龍門路,屯門區,,,
94,22.45534,114.1767,835098,836250,3625635091T20050430,中華基督教會基正小學,安埔路,大埔區,,,
95,22.49048,114.13505,838989,831964,3196338981T20050430,中華基督教會基新中學,蝴蝶山路,北區,,,
96,22.35095,114.05974,823542,824203,2418223552T20050430,中華基督教會基慧小學,珀林路,荃灣區,,,
97,22.50903,114.12656,841043,831091,3109141047T20050430,中華基督教會上水堂幼稚園,馬會道,北區,,,
98,22.49609,114.14269,839611,832751,3275039609T20050430,朱鈞記工貿大廈,安樂門街,北區,,,
99,22.37292,114.10723,825973,829095,2908625970T20050430,有線電視大樓,海盛路,荃灣區,,,
100,22.3979,114.19772,828737,838414,3841428740T20050430,大家樂中心,禾穗街,沙田區,,,
101,22.50662,114.12236,840777,830659,3061540816T20050430,劍橋廣場,新運路,北區,,,
102,22.2814,114.22274,815837,840994,4099415837P20060312,金寶大廈,筲箕灣道,東區,,,
103,22.49805,114.14456,839828,832942,3294839832T20050430,基力工業大廈,安樂門街,北區,,,
104,22.29194,113.94881,817021,812766,1281017034P20070123,映灣薈,健東路,離島區,,,
105,22.31116,114.17186,819131,835751,3575019125T20050430,明愛白英奇專業學校,石壁道,油尖旺區,19,,8/17/2006
106,22.20735,114.03756,807643,821903,2189507645T20050430,明愛陳震夏郊野學園,芝麻坑路,離島區,,,6/25/2021
107,22.49155,114.14242,839107,832723,3269639075T20050430,明愛粉嶺陳震夏中學,新運路,北區,6,,8/17/2006
108,22.38051,114.19876,826811,838521,3851826799T20050430,明愛利孝和護理安老院,崗背街,沙田區,,,
109,22.30355,114.25125,818291,843932,4391818295T20170118,明愛專上學院,翠嶺里,西貢區,,,
110,22.34562,114.13168,822949,831612,3160222938T20050430,明愛賽馬會荔景社會服務中心,荔枝嶺路,葵青區,,,
111,22.37133,114.12193,825795,830609,3061025796T20170609,明愛賽馬會荃灣服務樓,城門道,荃灣區,,,
112,22.37566,114.18276,826274,836875,3687126274T20050530,明愛樂進學校,文禮路,沙田區,,,
113,22.45908,113.99533,835523,817583,1754135555T20070724,明愛樂勤學校,天壇街,元朗區,,,
114,22.42539,114.23906,831782,842670,4265631812T20050430,明愛馬鞍山中學,錦英路,沙田區,,45.6,7/25/2005
115,22.39304,114.19097,828198,837719,3771928190T20050430,明愛樂羣學校,穗禾路,沙田區,,145.2,7/25/2005
116,22.37599,114.1838,826310,836981,3697626312T20050430,沙田明愛服務中心,文禮路,沙田區,4,,8/17/2006
117,22.35681,114.10316,824188,828675,2866124163T20050430,明愛聖若瑟中學,楓樹窩路,葵青區,6,33.6,2/24/2014
118,22.40152,113.96645,829153,814601,1460029153T20050430,明愛屯門馬登基金中學,旺賢街,屯門區,1,,8/17/2006
119,22.44105,114.02602,833523,820739,2078533544T20050430,明愛元朗陳震夏中學,西裕街,元朗區,7,,8/17/2006
120,22.36632,114.17427,825239,836000,3599425234T20050430,迦密愛禮信小學,車公廟路,沙田區,7,35.4,2/24/2014
121,22.37564,113.96522,826287,814470,1443526304T20050430,迦密唐賓南紀念中學,湖月街,屯門區,6,29.5,2/24/2014
122,22.32656,114.25455,820839,844271,4423820822T20050430,迦密主恩中學,寶琳北路,西貢區,6,31.4,2/24/2014
123,22.45274,114.16045,834810,834577,3456634822T20050430,迦密聖道中學,大埔太和路,大埔區,,31.9,7/25/2005
124,22.45477,114.17099,835034,835662,3568735048T20050430,迦密柏雨中學,,大埔區,6,20.6,2/24/2014
125,22.44173,114.04349,833596,822537,2253633604T20050430,嘉利園,友全街,元朗區,3,,8/17/2006
126,22.37275,114.1161,825953,830009,2999725947T20050430,嘉新大樓,登發街,荃灣區,22,,8/17/2006
127,22.39097,113.96567,827984,814519,1451927985T20220505,青山佛教學校,青雲路,屯門區,,,
128,22.39484,113.97484,828412,815464,1546528421T20050430,青山天主教小學,屯門鄉事會路,屯門區,,,
129,22.33205,114.19252,821445,837880,3786421448T20210205,匯智樓,樂善道,黃大仙區,,,
130,22.40906,113.97097,829987,815067,1506729987T20070205,青山醫院思健俱樂部,青松觀路,屯門區,,,
131,22.37679,113.9688,826414,814839,1482726429T20100311,青山魚類批發市場,湖山路,屯門區,4,25.15,3/16/2023
132,22.29859,113.93347,817759,811187,1118617756T20050430,國泰飛行訓練中心,觀景路,離島區,8,,8/17/2006
133,22.29817,113.92483,817715,810296,1029717715T20130328,國泰航空貨運站,駿運路,離島區,6,,3/27/2014
134,22.29749,113.93262,817639,811098,1109817634T20050430,國泰倉庫大樓,駿明路,離島區,,,8/17/2006
135,22.39729,114.19755,828669,838397,3840228675T20050430,中建電訊大廈,禾盛街,沙田區,19,,8/17/2006
136,22.37537,114.11311,826243,829701,2970026244T20050430,中染大廈,青山公路荃灣段,荃灣區,,,7/25/2005
137,22.28564,114.13977,816306,832444,3244416307T20050430,麗景閣,第三街,中西區,26,,8/17/2006
138,22.38671,113.92179,827520,809999,0999927520T20050430,成發山莊,沙埔崗,屯門區,,13.3,7/25/2005
139,22.36818,114.13623,825447,832082,3209125415T20050430,中央工業大廈,打磚坪街,葵青區,8,,8/17/2006
140,22.44713,114.16752,834189,835305,3530434202T20050430,新都苑,大光里,大埔區,6,,8/17/2006
141,22.45989,114.0013,835612,818197,1820135614T20100604,栢慧豪廷,天恩路,元朗區,,,
142,22.44912,114.16658,834409,835208,3520934409T20060914,中嘉閣,廣福道,大埔區,13,,6/28/2007
143,22.39719,114.19512,828658,838147,3815628671T20050430,世紀中心,坳背灣街,沙田區,17,,8/17/2006
144,22.40063,113.9701,829054,814977,1495329050T20050430,世紀城市工業大廈,青楊街,屯門區,,,7/25/2005
145,22.37815,114.10646,826551,829017,2901726552T20050430,柴灣角天主教小學,安賢街,荃灣區,,,
146,22.3734,114.10498,826025,828863,2886326025T20050430,柴灣角通風大樓,海興路,荃灣區,,,
147,22.29721,114.29388,817591,848325,4832517589T20050430,湛山寺,龍蝦灣路,西貢區,,,
148,22.44208,114.03203,833637,821357,2135833640T20070117,冠豐大廈,鳳翔路,元朗區,,,
149,22.44799,114.16529,834283,835075,3507534284T20050430,長江雅苑,安富道,大埔區,,,
150,22.2054,114.03026,807427,821150,2115107428T20050430,陳恩美國際兒童日托兒所,大菜園路,離島區,,,
151,22.36786,114.0599,825415,824221,2422225418T20050430,陳記商業中心,青山公路深井段,荃灣區,,,
152,22.36792,114.06046,825422,824278,2427825421T20070426,陳記廣場,青山公路深井段,荃灣區,,,
153,22.39777,113.96781,828737,814741,1474428742T20050430,鴻文工業大廈,建發街,屯門區,,,
154,22.44826,114.16514,834313,835060,3506134316T20050430,集鑣樓,安富道,大埔區,,,
155,22.44056,114.17916,833460,836504,3650333461T20050430,雍怡雅苑,雍宜路,大埔區,,,
156,22.28579,114.19684,816323,838325,3832416319T20050430,雅景臺,雲景道,東區,,,
157,22.37189,114.1183,825857,830236,3023125858T20050430,周合成大廈,眾安街,荃灣區,,,
158,22.37081,114.11725,825739,830127,3012825750T20050430,秋雲大廈,眾安街,荃灣區,,,
159,22.37223,114.11688,825895,830089,3008825897T20050430,周氏大廈,大河道,荃灣區,,,
160,22.36961,114.11647,825605,830047,3004825615T20050430,周氏商業中心,眾安街,荃灣區,,,
161,22.3694,114.12985,825581,831425,3144725594T20050430,致華工業大廈,健康街,葵青區,,,
162,22.44096,114.031,833513,821251,2123833513P20050627,時景花園,建德街,元朗區,,,
163,22.44494,114.02647,833954,820786,2078733952P20071003,時益大廈,壽富街,元朗區,,,
164,22.29692,113.93284,817575,811121,1112217576T20050430,赤鱲角電話機樓,駿明路,離島區,,,
165,22.44473,114.02684,833931,820823,2082333939P20071003,澤榮閣,青山公路元朗段,元朗區,,,
166,22.36678,114.11629,825292,830029,3004225297T20050830,東爵軒,楊屋道,荃灣區,,,
167,22.36665,114.11732,825278,830134,3013425277T20050830,北爵軒,楊屋道,荃灣區,,,
168,22.36687,114.11657,825302,830057,3005625302T20050830,南爵軒,楊屋道,荃灣區,,,
169,22.36685,114.11708,825300,830110,3010825300T20050830,西爵軒,楊屋道,荃灣區,,,
170,22.28564,114.13955,816306,832422,3242416309T20050430,仁信大廈,第三街,中西區,,,
171,22.41998,113.99031,831193,817060,1706131194T20050430,鄭園,菜園村,屯門區,,,
172,22.31282,114.16752,819316,835304,3530419316T20050430,昌發大廈,德昌里,油尖旺區,,,
173,22.37169,114.11637,825835,830037,3003125829T20050430,昌禧大廈,海壩街,荃灣區,,,
174,22.4487,114.16437,834362,834981,3497834361T20050430,昌興樓,仁興街,大埔區,,,
175,22.44932,114.16391,834431,834933,3493934432T20050430,昌慶大廈,仁興街,大埔區,,,
176,22.36002,114.12656,824543,831086,3109524530T20050430,昌鴻大廈,美芳街,葵青區,,,
177,22.36759,114.13259,825381,831707,3170725388T20050430,昌利樓,光輝圍,葵青區,,,
178,22.36789,114.13354,825415,831805,3180825409T20050430,昌年大廈,葵涌道,葵青區,,,
179,22.36512,114.13618,825107,832076,3208025114T20050430,昌平樓,石文徑,葵青區,,,
180,22.36618,114.1385,825225,832315,3232325230P20070927,昌盛樓,大隴街,葵青區,,,
181,22.48367,114.13788,838235,832255,3227238242T20050430,昌靖閣,華明路,北區,,,
182,22.48377,114.13825,838246,832293,3229338244T20050430,昌兆閣,華明路,北區,,,
183,22.48398,114.1389,838269,832361,3236138268T20050430,昌濤閣,華明路,北區,,,
184,22.4836,114.13887,838228,832357,3235838230T20050430,昌潤閣,華明路,北區,,,
185,22.28628,114.15178,816377,833682,3368116378T20090813,昌盛大廈,永樂街,中西區,,,
186,22.37219,114.11561,825891,829958,2995725890T20050430,昌泰大樓,大河道,荃灣區,,,
187,22.36556,114.11845,825156,830251,3025325167T20050430,昌泰工業大廈,灰窰角街,荃灣區,,,
188,22.32702,114.16166,820888,834701,3470120887T20050430,昌華樓,南昌街,深水埗區,,,
189,22.36867,114.13304,825500,831754,3175325501T20081003,昌偉大廈,光輝圍,葵青區,,,
190,22.31359,114.17007,819400,835567,3556419399T20050430,昌威大廈,砵蘭街,油尖旺區,,,
191,22.369,114.13317,825537,831767,3177025548T20050430,昌宏大廈,青山公路葵涌段,葵青區,,,
192,22.36593,114.13825,825197,832290,3228825191P20070927,昌榮樓,大隴街,葵青區,,,
193,22.37166,114.11858,825833,830264,3026425834T20050430,昌耀大廈,兆和街,荃灣區,,,
194,22.28374,114.12901,816096,831335,3133016095P20050617,昌裕大廈,北街,中西區,,,
195,22.39888,114.21658,828845,840357,4035128879T20050430,沙田慈氏護養院,亞公角山路,沙田區,,,
196,22.37172,114.11667,825838,830067,3006825834T20050430,卓明樓,川龍街,荃灣區,,,
197,22.37175,114.11586,825842,829984,2998325841T20050430,卓明大廈,大河道,荃灣區,,,
198,22.20527,114.02412,807413,820517,2051707412T20080502,長洲滅火輪消防局,長洲西堤道,離島區,,8.2,6/2/2008
199,22.21167,114.02811,808122,820929,2093008121T20050430,長洲北社街坊會,北社街,離島區,,,
200,22.21877,114.02577,808908,820689,2068908909T20050430,長洲廢物轉運設施,長貴路,離島區,,,
201,22.20977,114.03013,807911,821137,2114107911T20050430,長洲聖心學校,長洲教堂路,離島區,,,
202,22.20638,114.03247,807536,821378,2137507540T20050430,長洲學界體育中心,觀音灣路,離島區,,,
203,22.2138,114.0227,808358,820372,2037008358T20050430,長洲屠房,北角咀路,離島區,,,
204,22.20776,114.03233,807688,821364,2136307690T20050430,華威酒店,長洲體育路,離島區,,,6/25/2021
205,22.50443,114.12661,840534,831096,3109740537T20050430,張知行大廈,新豐路,北區,,,
206,22.23657,113.95741,810888,813643,1364310889T20050430,長青,長沙,離島區,,,
207,22.34787,114.10841,823198,829215,2921223188T20050430,青松樓,,葵青區,,,
208,22.3458,114.10944,822969,829322,2934522982T20050430,青葵樓,,葵青區,,,
209,22.34968,114.10683,823399,829053,2905123408T20050430,青梅樓,,葵青區,,,
210,22.34836,114.10926,823253,829304,2930223243T20050430,青柏樓,,葵青區,24,123.1,2/24/2014
211,22.34641,114.10988,823036,829367,2936923057T20050430,青桃樓,,葵青區,,,
212,22.34565,114.10839,822953,829213,2921622946T20050430,青槐樓,,葵青區,,,
213,22.34972,114.10817,823403,829191,2916823413T20050430,青楊樓,,葵青區,,,
214,22.34472,114.10862,822850,829237,2923622850T20050430,青榕樓,,葵青區,,,
215,22.34882,114.10687,823304,829057,2905923303T20050430,長青邨社區中心,青康路,葵青區,,,
216,22.44641,114.06106,834113,824346,2436434117T20050430,長春園,水頭,元朗區,,,
217,22.44936,114.16442,834435,834986,3499034437T20050430,昌發樓,富善街,大埔區,,,
218,22.32689,114.16566,820873,835113,3511320873P20060311,祥發大廈,汝州街,深水埗區,,,
219,22.36239,114.10305,824807,828664,2866524811T20121205,長發廣場,担杆山路,葵青區,,,
220,22.36191,114.10274,824753,828632,2863724755T20050430,俊發樓,担杆山路,葵青區,,,
221,22.36192,114.10378,824754,828740,2876424772T20050430,敬發樓,担杆山路,葵青區,,,
222,22.36312,114.10374,824887,828736,2871424885T20050430,亮發樓,担杆山路,葵青區,,,
223,22.36294,114.10288,824867,828647,2862124869T20050430,賢發樓,担杆山路,葵青區,20,58.4,2/24/2014
224,22.36324,114.10288,824901,828647,2866524887T20050430,長發邨社區中心,担杆山路,葵青區,6,29.9,2/24/2014
225,22.36239,114.10305,824807,828664,2866524811T20121205,長發體育館,担杆山路,葵青區,5,28.4,2/24/2014
226,22.23634,113.95725,810863,813626,1362710864T20050430,長福,長沙,離島區,2,,8/17/2006
227,22.37479,114.10958,826179,829337,2933626182T20050430,長豐工業大廈,白田壩街,荃灣區,21,,8/17/2006
228,22.37589,114.17759,826299,836342,3633926294T20050430,祥豐大樓,大圍道,沙田區,,,
229,22.45921,114.17112,835526,835676,3568535528T20050430,亨翠樓,頌雅路,大埔區,35,107.2,2/24/2014
230,22.21282,114.025,808250,820609,2060908250T20050430,長興樓,長貴路,離島區,,,
231,22.3158,114.16923,819645,835480,3547919648T20050430,祥興樓,長沙街,油尖旺區,11,,8/17/2006
232,22.37427,114.10865,826122,829241,2924126123T20050430,昌興盛中心,沙嘴道,荃灣區,23,,8/17/2006
233,22.44272,114.02358,833707,820488,2048933709P20070922,祥康樓,安康路,元朗區,,9.7,1/4/2008
234,22.34996,114.10562,823430,828928,2892823434T20050430,康富樓,青康路,葵青區,,,
235,22.35031,114.10179,823468,828534,2854923470T20050430,康豐樓,青康路,葵青區,,,
236,22.34894,114.10536,823317,828902,2891223312T20050430,康貴樓,青康路,葵青區,,,
237,22.35039,114.09942,823478,828290,2827423479T20050430,康美樓,青康路,葵青區,,,
238,22.35025,114.10359,823462,828719,2871923458T20050430,康安樓,青康路,葵青區,,,
239,22.35032,114.10406,823470,828767,2876723473T20050430,康平樓,青康路,葵青區,,,
240,22.35046,114.10329,823485,828689,2868923491T20050430,康盛樓,青康路,葵青區,,,
241,22.34997,114.10011,823431,828361,2834623438T20050430,康順樓,青康路,葵青區,,,
242,22.35036,114.10476,823474,828840,2885223475T20050430,康泰樓,青康路,葵青區,,,
243,22.34978,114.10531,823410,828896,2889623409T20050430,康華樓,青康路,葵青區,,,
244,22.34952,114.10599,823381,828966,2896623380T20050430,康榮樓,青康路,葵青區,,,
245,22.34951,114.10481,823380,828845,2884823364T20050430,康和樓,青康路,葵青區,,,
246,22.21371,114.02526,808348,820636,2063508347T20050430,長緻樓,長貴路,離島區,,,
247,22.21384,114.02571,808363,820682,2068308363T20050430,長發樓,長貴路,離島區,,,
